problem_id,lesson_id,lesson_title,module,topic,source_order,original_number,kind,section,note_path,solution_note,status,source_pdf_name,source_pdf,source_pdf_uri
5-9-1,5-9,导数大题：极值点偏移,导数大题,极值点偏移,1,3,知识清单,极值点偏移,01_题目/5_导数大题/5-9_极值点偏移/5-9-1.md,02_我的解答/5_导数大题/5-9_极值点偏移/5-9-1_我的解答.md,todo,5-9导数大题：极值点偏移-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-9导数大题：极值点偏移-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-9%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E6%9E%81%E5%80%BC%E7%82%B9%E5%81%8F%E7%A7%BB-%E8%AE%B2%E4%B9%89.pdf
5-9-2,5-9,导数大题：极值点偏移,导数大题,极值点偏移,2,1,经典例题,二、经典例题,01_题目/5_导数大题/5-9_极值点偏移/5-9-2.md,02_我的解答/5_导数大题/5-9_极值点偏移/5-9-2_我的解答.md,todo,5-9导数大题：极值点偏移-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-9导数大题：极值点偏移-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-9%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E6%9E%81%E5%80%BC%E7%82%B9%E5%81%8F%E7%A7%BB-%E8%AE%B2%E4%B9%89.pdf
5-9-3,5-9,导数大题：极值点偏移,导数大题,极值点偏移,3,2,经典例题,二、经典例题,01_题目/5_导数大题/5-9_极值点偏移/5-9-3.md,02_我的解答/5_导数大题/5-9_极值点偏移/5-9-3_我的解答.md,todo,5-9导数大题：极值点偏移-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-9导数大题：极值点偏移-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-9%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E6%9E%81%E5%80%BC%E7%82%B9%E5%81%8F%E7%A7%BB-%E8%AE%B2%E4%B9%89.pdf
5-9-4,5-9,导数大题：极值点偏移,导数大题,极值点偏移,4,3,经典例题,二、经典例题,01_题目/5_导数大题/5-9_极值点偏移/5-9-4.md,02_我的解答/5_导数大题/5-9_极值点偏移/5-9-4_我的解答.md,todo,5-9导数大题：极值点偏移-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-9导数大题：极值点偏移-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-9%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E6%9E%81%E5%80%BC%E7%82%B9%E5%81%8F%E7%A7%BB-%E8%AE%B2%E4%B9%89.pdf
5-9-5,5-9,导数大题：极值点偏移,导数大题,极值点偏移,5,4,经典例题,二、经典例题,01_题目/5_导数大题/5-9_极值点偏移/5-9-5.md,02_我的解答/5_导数大题/5-9_极值点偏移/5-9-5_我的解答.md,todo,5-9导数大题：极值点偏移-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-9导数大题：极值点偏移-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-9%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E6%9E%81%E5%80%BC%E7%82%B9%E5%81%8F%E7%A7%BB-%E8%AE%B2%E4%B9%89.pdf
5-9-6,5-9,导数大题：极值点偏移,导数大题,极值点偏移,6,5,经典例题,二、经典例题,01_题目/5_导数大题/5-9_极值点偏移/5-9-6.md,02_我的解答/5_导数大题/5-9_极值点偏移/5-9-6_我的解答.md,todo,5-9导数大题：极值点偏移-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-9导数大题：极值点偏移-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-9%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E6%9E%81%E5%80%BC%E7%82%B9%E5%81%8F%E7%A7%BB-%E8%AE%B2%E4%B9%89.pdf
5-9-7,5-9,导数大题：极值点偏移,导数大题,极值点偏移,7,6,经典例题,二、经典例题,01_题目/5_导数大题/5-9_极值点偏移/5-9-7.md,02_我的解答/5_导数大题/5-9_极值点偏移/5-9-7_我的解答.md,todo,5-9导数大题：极值点偏移-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-9导数大题：极值点偏移-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-9%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E6%9E%81%E5%80%BC%E7%82%B9%E5%81%8F%E7%A7%BB-%E8%AE%B2%E4%B9%89.pdf
5-9-8,5-9,导数大题：极值点偏移,导数大题,极值点偏移,8,7,经典例题,二、经典例题,01_题目/5_导数大题/5-9_极值点偏移/5-9-8.md,02_我的解答/5_导数大题/5-9_极值点偏移/5-9-8_我的解答.md,todo,5-9导数大题：极值点偏移-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-9导数大题：极值点偏移-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-9%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E6%9E%81%E5%80%BC%E7%82%B9%E5%81%8F%E7%A7%BB-%E8%AE%B2%E4%B9%89.pdf
5-9-9,5-9,导数大题：极值点偏移,导数大题,极值点偏移,9,1,作业,三、作业,01_题目/5_导数大题/5-9_极值点偏移/5-9-9.md,02_我的解答/5_导数大题/5-9_极值点偏移/5-9-9_我的解答.md,todo,5-9导数大题：极值点偏移-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-9导数大题：极值点偏移-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-9%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E6%9E%81%E5%80%BC%E7%82%B9%E5%81%8F%E7%A7%BB-%E8%AE%B2%E4%B9%89.pdf
5-9-10,5-9,导数大题：极值点偏移,导数大题,极值点偏移,10,2,作业,三、作业,01_题目/5_导数大题/5-9_极值点偏移/5-9-10.md,02_我的解答/5_导数大题/5-9_极值点偏移/5-9-10_我的解答.md,todo,5-9导数大题：极值点偏移-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-9导数大题：极值点偏移-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-9%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E6%9E%81%E5%80%BC%E7%82%B9%E5%81%8F%E7%A7%BB-%E8%AE%B2%E4%B9%89.pdf
5-9-11,5-9,导数大题：极值点偏移,导数大题,极值点偏移,11,3,作业,三、作业,01_题目/5_导数大题/5-9_极值点偏移/5-9-11.md,02_我的解答/5_导数大题/5-9_极值点偏移/5-9-11_我的解答.md,todo,5-9导数大题：极值点偏移-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-9导数大题：极值点偏移-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-9%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E6%9E%81%E5%80%BC%E7%82%B9%E5%81%8F%E7%A7%BB-%E8%AE%B2%E4%B9%89.pdf
5-9-12,5-9,导数大题：极值点偏移,导数大题,极值点偏移,12,4,作业,三、作业,01_题目/5_导数大题/5-9_极值点偏移/5-9-12.md,02_我的解答/5_导数大题/5-9_极值点偏移/5-9-12_我的解答.md,todo,5-9导数大题：极值点偏移-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-9导数大题：极值点偏移-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-9%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E6%9E%81%E5%80%BC%E7%82%B9%E5%81%8F%E7%A7%BB-%E8%AE%B2%E4%B9%89.pdf
5-9-13,5-9,导数大题：极值点偏移,导数大题,极值点偏移,13,5,挑战自我,四、挑战自我,01_题目/5_导数大题/5-9_极值点偏移/5-9-13.md,02_我的解答/5_导数大题/5-9_极值点偏移/5-9-13_我的解答.md,todo,5-9导数大题：极值点偏移-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-9导数大题：极值点偏移-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-9%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E6%9E%81%E5%80%BC%E7%82%B9%E5%81%8F%E7%A7%BB-%E8%AE%B2%E4%B9%89.pdf
5-10-1,5-10,导数大题：新定义,导数大题,新定义,1,1,经典例题,一、经典例题,01_题目/5_导数大题/5-10_新定义/5-10-1.md,02_我的解答/5_导数大题/5-10_新定义/5-10-1_我的解答.md,todo,5-10导数大题：新定义-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-10导数大题：新定义-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-10%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E6%96%B0%E5%AE%9A%E4%B9%89-%E8%AE%B2%E4%B9%89.pdf
5-10-2,5-10,导数大题：新定义,导数大题,新定义,2,2,经典例题,一、经典例题,01_题目/5_导数大题/5-10_新定义/5-10-2.md,02_我的解答/5_导数大题/5-10_新定义/5-10-2_我的解答.md,todo,5-10导数大题：新定义-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-10导数大题：新定义-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-10%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E6%96%B0%E5%AE%9A%E4%B9%89-%E8%AE%B2%E4%B9%89.pdf
5-10-3,5-10,导数大题：新定义,导数大题,新定义,3,3,经典例题,一、经典例题,01_题目/5_导数大题/5-10_新定义/5-10-3.md,02_我的解答/5_导数大题/5-10_新定义/5-10-3_我的解答.md,todo,5-10导数大题：新定义-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-10导数大题：新定义-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-10%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E6%96%B0%E5%AE%9A%E4%B9%89-%E8%AE%B2%E4%B9%89.pdf
5-10-4,5-10,导数大题：新定义,导数大题,新定义,4,4,经典例题,一、经典例题,01_题目/5_导数大题/5-10_新定义/5-10-4.md,02_我的解答/5_导数大题/5-10_新定义/5-10-4_我的解答.md,todo,5-10导数大题：新定义-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-10导数大题：新定义-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-10%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E6%96%B0%E5%AE%9A%E4%B9%89-%E8%AE%B2%E4%B9%89.pdf
5-10-5,5-10,导数大题：新定义,导数大题,新定义,5,1,作业,二、作业,01_题目/5_导数大题/5-10_新定义/5-10-5.md,02_我的解答/5_导数大题/5-10_新定义/5-10-5_我的解答.md,todo,5-10导数大题：新定义-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-10导数大题：新定义-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-10%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E6%96%B0%E5%AE%9A%E4%B9%89-%E8%AE%B2%E4%B9%89.pdf
5-10-6,5-10,导数大题：新定义,导数大题,新定义,6,2,作业,二、作业,01_题目/5_导数大题/5-10_新定义/5-10-6.md,02_我的解答/5_导数大题/5-10_新定义/5-10-6_我的解答.md,todo,5-10导数大题：新定义-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-10导数大题：新定义-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-10%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E6%96%B0%E5%AE%9A%E4%B9%89-%E8%AE%B2%E4%B9%89.pdf
5-10-7,5-10,导数大题：新定义,导数大题,新定义,7,3,作业,二、作业,01_题目/5_导数大题/5-10_新定义/5-10-7.md,02_我的解答/5_导数大题/5-10_新定义/5-10-7_我的解答.md,todo,5-10导数大题：新定义-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-10导数大题：新定义-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-10%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E6%96%B0%E5%AE%9A%E4%B9%89-%E8%AE%B2%E4%B9%89.pdf
5-10-8,5-10,导数大题：新定义,导数大题,新定义,8,4,作业,二、作业,01_题目/5_导数大题/5-10_新定义/5-10-8.md,02_我的解答/5_导数大题/5-10_新定义/5-10-8_我的解答.md,todo,5-10导数大题：新定义-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-10导数大题：新定义-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-10%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E6%96%B0%E5%AE%9A%E4%B9%89-%E8%AE%B2%E4%B9%89.pdf
5-10-9,5-10,导数大题：新定义,导数大题,新定义,9,5,作业,二、作业,01_题目/5_导数大题/5-10_新定义/5-10-9.md,02_我的解答/5_导数大题/5-10_新定义/5-10-9_我的解答.md,todo,5-10导数大题：新定义-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-10导数大题：新定义-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-10%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E6%96%B0%E5%AE%9A%E4%B9%89-%E8%AE%B2%E4%B9%89.pdf
5-10-10,5-10,导数大题：新定义,导数大题,新定义,10,6,作业,二、作业,01_题目/5_导数大题/5-10_新定义/5-10-10.md,02_我的解答/5_导数大题/5-10_新定义/5-10-10_我的解答.md,todo,5-10导数大题：新定义-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-10导数大题：新定义-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-10%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E6%96%B0%E5%AE%9A%E4%B9%89-%E8%AE%B2%E4%B9%89.pdf
5-11-1,5-11,导数大题：综合应用,导数大题,综合应用,1,1,经典例题,一、经典例题,01_题目/5_导数大题/5-11_综合应用/5-11-1.md,02_我的解答/5_导数大题/5-11_综合应用/5-11-1_我的解答.md,todo,5-11导数大题：综合应用-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-11导数大题：综合应用-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-11%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E7%BB%BC%E5%90%88%E5%BA%94%E7%94%A8-%E8%AE%B2%E4%B9%89.pdf
5-11-2,5-11,导数大题：综合应用,导数大题,综合应用,2,2,经典例题,一、经典例题,01_题目/5_导数大题/5-11_综合应用/5-11-2.md,02_我的解答/5_导数大题/5-11_综合应用/5-11-2_我的解答.md,todo,5-11导数大题：综合应用-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-11导数大题：综合应用-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-11%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E7%BB%BC%E5%90%88%E5%BA%94%E7%94%A8-%E8%AE%B2%E4%B9%89.pdf
5-11-3,5-11,导数大题：综合应用,导数大题,综合应用,3,3,经典例题,一、经典例题,01_题目/5_导数大题/5-11_综合应用/5-11-3.md,02_我的解答/5_导数大题/5-11_综合应用/5-11-3_我的解答.md,todo,5-11导数大题：综合应用-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-11导数大题：综合应用-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-11%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E7%BB%BC%E5%90%88%E5%BA%94%E7%94%A8-%E8%AE%B2%E4%B9%89.pdf
5-11-4,5-11,导数大题：综合应用,导数大题,综合应用,4,4,经典例题,一、经典例题,01_题目/5_导数大题/5-11_综合应用/5-11-4.md,02_我的解答/5_导数大题/5-11_综合应用/5-11-4_我的解答.md,todo,5-11导数大题：综合应用-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-11导数大题：综合应用-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-11%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E7%BB%BC%E5%90%88%E5%BA%94%E7%94%A8-%E8%AE%B2%E4%B9%89.pdf
5-11-5,5-11,导数大题：综合应用,导数大题,综合应用,5,5,经典例题,一、经典例题,01_题目/5_导数大题/5-11_综合应用/5-11-5.md,02_我的解答/5_导数大题/5-11_综合应用/5-11-5_我的解答.md,todo,5-11导数大题：综合应用-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-11导数大题：综合应用-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-11%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E7%BB%BC%E5%90%88%E5%BA%94%E7%94%A8-%E8%AE%B2%E4%B9%89.pdf
5-11-6,5-11,导数大题：综合应用,导数大题,综合应用,6,6,经典例题,一、经典例题,01_题目/5_导数大题/5-11_综合应用/5-11-6.md,02_我的解答/5_导数大题/5-11_综合应用/5-11-6_我的解答.md,todo,5-11导数大题：综合应用-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-11导数大题：综合应用-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-11%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E7%BB%BC%E5%90%88%E5%BA%94%E7%94%A8-%E8%AE%B2%E4%B9%89.pdf
5-11-7,5-11,导数大题：综合应用,导数大题,综合应用,7,1,作业,二、作业,01_题目/5_导数大题/5-11_综合应用/5-11-7.md,02_我的解答/5_导数大题/5-11_综合应用/5-11-7_我的解答.md,todo,5-11导数大题：综合应用-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-11导数大题：综合应用-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-11%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E7%BB%BC%E5%90%88%E5%BA%94%E7%94%A8-%E8%AE%B2%E4%B9%89.pdf
5-11-8,5-11,导数大题：综合应用,导数大题,综合应用,8,2,作业,二、作业,01_题目/5_导数大题/5-11_综合应用/5-11-8.md,02_我的解答/5_导数大题/5-11_综合应用/5-11-8_我的解答.md,todo,5-11导数大题：综合应用-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\5-11导数大题：综合应用-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/5-11%E5%AF%BC%E6%95%B0%E5%A4%A7%E9%A2%98%EF%BC%9A%E7%BB%BC%E5%90%88%E5%BA%94%E7%94%A8-%E8%AE%B2%E4%B9%89.pdf
